time,Trabajo grupal
Tue 09:05:00,114.60261570572018
Tue 09:10:00,114.60261570572018
Tue 09:15:00,114.60261570572018
Tue 09:20:00,114.60261570572018
Tue 09:25:00,114.60261570572018
Tue 09:30:00,114.60261570572018
Tue 09:35:00,114.60261570572018
Tue 09:40:00,114.60261570572018
Tue 09:45:00,114.60261570572018
Tue 09:50:00,114.60261570572018
Tue 09:55:00,114.60261570572018
Tue 10:00:00,99.55170104049498
Tue 10:05:00,99.55170104049498
Tue 10:10:00,99.55170104049498
Tue 10:15:00,99.55170104049498
Tue 10:20:00,99.55170104049498
Tue 10:25:00,99.55170104049498
Tue 10:30:00,99.55170104049498
Tue 10:35:00,93.11530322328133
Tue 10:40:00,93.11530322328133
Tue 10:45:00,85.08814065611689
Tue 10:50:00,85.08814065611689
Tue 10:55:00,85.08814065611689
Tue 11:00:00,74.78816819314456
Tue 11:05:00,74.78816819314456
Tue 11:10:00,74.78816819314456
Tue 11:15:00,74.78816819314456
Tue 11:20:00,74.78816819314456
Tue 11:25:00,63.56432498661054
Tue 11:30:00,63.56432498661054
Tue 11:35:00,63.56432498661054
Tue 11:40:00,63.56432498661054
Tue 11:45:00,63.56432498661054
Tue 11:50:00,63.56432498661054
Tue 11:55:00,63.56432498661054
Tue 12:00:00,63.56432498661054
Tue 12:05:00,63.56432498661054
Tue 12:10:00,63.56432498661054
Tue 12:15:00,55.4643253447284
Tue 12:20:00,55.4643253447284
Tue 12:25:00,55.4643253447284
Tue 12:30:00,55.4643253447284
Tue 12:35:00,43.41018873945309
Tue 12:40:00,43.41018873945309
Tue 12:45:00,43.41018873945309
Tue 12:50:00,43.41018873945309
Tue 12:55:00,43.41018873945309
Tue 13:00:00,43.41018873945309
Tue 13:05:00,43.41018873945309
Tue 13:10:00,29.564284724537785
Tue 13:15:00,29.564284724537785
Tue 13:20:00,29.564284724537785
Tue 13:25:00,29.564284724537785
Tue 13:30:00,29.564284724537785
Tue 13:35:00,29.564284724537785
Tue 13:40:00,29.564284724537785
Tue 13:45:00,29.564284724537785
Tue 13:50:00,29.564284724537785
Tue 13:55:00,29.564284724537785
Tue 14:00:00,29.564284724537785
Tue 14:05:00,29.564284724537785
Tue 14:10:00,29.564284724537785
Tue 14:15:00,29.564284724537785
Tue 14:20:00,29.564284724537785
Tue 14:25:00,29.564284724537785
Tue 14:30:00,18.94500011286903
Tue 14:35:00,18.94500011286903
Tue 14:40:00,18.94500011286903
Tue 14:45:00,18.94500011286903
Tue 14:50:00,18.94500011286903
Tue 14:55:00,9.239655984778528
Tue 15:00:00,9.239655984778528
Tue 15:05:00,9.239655984778528
Tue 15:10:00,9.239655984778528
Tue 15:15:00,9.239655984778528
Tue 15:20:00,9.239655984778528
Tue 15:25:00,9.239655984778528
Tue 15:30:00,9.239655984778528
Tue 15:35:00,9.239655984778528
Tue 15:40:00,9.239655984778528
Tue 15:45:00,9.239655984778528
Tue 15:50:00,9.239655984778528
Tue 15:55:00,9.239655984778528
Tue 16:00:00,9.239655984778528
Tue 16:05:00,9.239655984778528
Tue 16:10:00,9.239655984778528
Tue 16:15:00,9.239655984778528
Tue 16:20:00,9.239655984778528
Tue 16:25:00,9.239655984778528
Tue 16:30:00,9.239655984778528
Tue 16:35:00,9.239655984778528
Tue 16:40:00,9.239655984778528
Tue 16:45:00,9.239655984778528
Tue 16:50:00,9.239655984778528
Tue 16:55:00,9.239655984778528
Tue 17:00:00,9.239655984778528
Tue 17:05:00,9.239655984778528
Tue 17:10:00,9.239655984778528
Tue 17:15:00,17.753762813714197
Tue 17:20:00,8.514106828935667
Tue 17:25:00,8.514106828935667
Tue 17:30:00,18.725808665863763
Tue 17:35:00,18.725808665863763
Tue 17:40:00,18.725808665863763
Tue 17:45:00,18.725808665863763
Tue 17:50:00,18.725808665863763
Tue 17:55:00,18.725808665863763
Tue 18:00:00,18.725808665863763
Tue 18:05:00,18.725808665863763
Tue 18:10:00,18.725808665863763
Tue 18:15:00,18.725808665863763
Tue 18:20:00,18.725808665863763
Tue 18:25:00,28.651934772781686
Tue 18:30:00,28.651934772781686
Tue 18:35:00,39.883924256621974
Tue 18:40:00,39.883924256621974
Tue 18:45:00,39.883924256621974
Tue 18:50:00,39.883924256621974
Tue 18:55:00,55.0191323021776
Tue 19:00:00,55.0191323021776
Tue 19:05:00,55.0191323021776
Tue 19:10:00,55.0191323021776
Tue 19:15:00,55.0191323021776
Tue 19:20:00,55.0191323021776
Tue 19:25:00,55.0191323021776
Tue 19:30:00,65.70682933347688
Tue 19:35:00,65.70682933347688
Tue 19:40:00,65.70682933347688
Tue 19:45:00,65.70682933347688
Tue 19:50:00,65.70682933347688
Tue 19:55:00,65.70682933347688
Tue 20:00:00,65.70682933347688
Tue 20:05:00,65.70682933347688
Tue 20:10:00,65.70682933347688
Tue 20:15:00,74.63638002988363
Tue 20:20:00,74.63638002988363
Tue 20:25:00,74.63638002988363
Tue 20:30:00,83.72140990226684
Tue 20:35:00,83.72140990226684
Tue 20:40:00,93.74338734808218
Tue 20:45:00,93.74338734808218
Tue 20:50:00,93.74338734808218
Tue 20:55:00,93.74338734808218
Tue 21:00:00,93.74338734808218
Tue 21:05:00,93.74338734808218
Tue 21:10:00,93.74338734808218
Tue 21:15:00,93.74338734808218
Tue 21:20:00,93.74338734808218
Tue 21:25:00,93.74338734808218
Tue 21:30:00,93.74338734808218
Tue 21:35:00,93.74338734808218
Tue 21:40:00,93.74338734808218
Tue 21:45:00,93.74338734808218
Tue 21:50:00,107.28376134183323
Tue 21:55:00,107.28376134183323
Tue 22:00:00,107.28376134183323
Tue 22:05:00,107.28376134183323
Tue 22:10:00,107.28376134183323
Tue 22:15:00,122.63753335247733
Tue 22:20:00,122.63753335247733
Tue 22:25:00,122.63753335247733
Tue 22:30:00,133.3503802505995
Tue 22:35:00,133.3503802505995
Tue 22:40:00,133.3503802505995
Tue 22:45:00,133.3503802505995
Tue 22:50:00,142.48297382969804
Tue 22:55:00,142.48297382969804
